50400,50580
51060,59460
59640,62700
62820,62820
62820,63780
63900,63900
65280,68220
68280,68340
68340,68340
68400,80400
80460,80520
80520,5280
5460,5460
5700,42480
42780,42780
43020,43020
43260,43680
44040,44640
49560,51960
52080,52080
52680,53700
53820,56400
56520,56580
56640,56640
56640,57720
57960,59760
59820,62040
62220,68220
68460,69840
69840,69840
69840,72420
72420,72420
72480,72480
72540,75960
75960,75960
75960,76020
76020,2280
2340,2400
2520,36420
40080,40080
40140,40260
40320,41100
41400,41700
41940,52620
52800,54900
55080,55200
55260,61860
61980,62340
62340,65160
65220,65220
65220,69720
69720,69720
69900,69960
70800,420
420,420
480,3240
3420,3420
3540,38700
38760,38940
39000,39840
39900,40260
40320,40800
40920,50160
50580,52740
52860,55680
55860,55860
55860,55860
55920,58260
58500,58860
59100,65520
65640,65640
65700,65700
65700,69660
69780,70080
74220,74280
74340,74340
74400,74520
75120,83940
83940,83940
84000,5520
5940,40440
40620,40620
40620,40620
40680,40680
40740,41040
41100,41640
41760,49260
50640,50700
51000,58860
59040,79980
79980,79980
80040,83520
83640,83640
83640,3780
3840,3900
4560,38940
39060,39120
39120,39120
39240,39480
39600,40080
40140,45120
45180,45720
45840,59580
60300,61140
61260,61440
61560,64740
64740,64740
64920,65940
66720,67680
69540,75840
75840,75840
75840,960
960,960
1020,2760
3000,33960
34080,34500
34620,35160
35220,35520
35700,36120
36180,45240
46320,46380
47040,61620
61860,72960
73260,73380
73500,3360
3660,8760
8820,8880
9060,43020
43080,43260
43320,43320
43320,44280
44460,45000
45120,51960
52440,55560
55680,55800
56460,56580
56580,78060
8820,37080
37260,37380
37500,37980
38040,38580
38940,39060
39060,47100
47160,47160
47340,48540
49080,51660
51720,52020
52020,54240
54240,54360
54420,73200
73200,73200
73260,7560
8160,41460
41460,41760
41820,42480
42540,42660
43680,44280
44340,44520
44520,44640
48300,48300
48300,54720
54780,54780
54840,56700
56940,57000
57120,58620
58680,59460
59640,61680
61680,61740
63780,68220
68520,73380
73680,4740
4920,36420
36660,36780
36840,37080
37320,38100
38340,38460
38460,47040
47100,47100
47100,50940
51060,51060
51180,52440
52740,54000
54660,59940
60000,60000
60060,60060
60060,64800
64860,64860
64860,67380
68220,68220
68220,70620
70620,70680
71160,72300
72780,72780
72840,5640
5820,39000
39300,39300
39480,40320
40620,41340
41400,52140
52140,53700
54540,59160
59160,59220
59220,60360
62220,62820
62940,67740
68100,69000
70080,59340
70200,85920
85980,85980
86040,4680
4680,4680
4740,7680
7740,7980
8100,44100
44160,44400
44400,37200
44460,44700
44820,41700
45420,53160
53220,55200
55440,57300
57360,57420
57480,59760
59820,60420
60420,70740
70800,70800
70860,77160
77220,78240
78360,6060
6420,42960
43020,43140
43140,43260
43380,43620
43800,44340
44460,48480
48540,48540
48540,50460
51060,51240
51480,64080
64200,85980
86040,86040
86100,11760
11940,45420
45540,45900
45960,46020
46200,46440
46560,46740
46800,50280
50400,50580
51060,59460
59640,62700
62820,62820
62820,63780
63900,63900
65280,68220
68280,68340
68340,68340
68400,80400
80460,80520
80520,5280
5460,5460
5700,42480
42780,42780
43020,43020
43260,43680
44040,44640
49560,51960
52080,52080
52680,53700
53820,56400
56520,56580
56640,56640
56640,57720
57960,59760
59820,62040
62220,68220
68460,69840
69840,69840
69840,72420
72420,72420
72480,72480
72540,75960
75960,75960
75960,76020
76020,2280
2340,2400
2520,36420
40080,40080
40140,40260
40320,41100
41400,41700
41940,52620
52800,54900
55080,55200
55260,61860
61980,62340
62340,65160
65220,65220
65220,69720
69720,69720
69900,69960
70800,420
420,420
480,3240
3420,3420
3540,38700
38760,38940
39000,39840
39900,40260
40320,40800
40920,50160
50580,52740
52860,55680
55860,55860
55860,55860
55920,58260
58500,58860
59100,65520
65640,65640
65700,65700
65700,69660
69780,70080
74220,74280
74340,74340
74400,74520
75120,83940
83940,83940
84000,5520
5940,40440
40620,40620
40620,40620
40680,40680
40740,41040
41100,41640
41760,49260
50640,50700
51000,58860
59040,79980
79980,79980
80040,83520
83640,83640
83640,3780
3840,3900
4560,38940
39060,39120
39120,39120
39240,39480
39600,40080
40140,45120
45180,45720
45840,59580
60300,61140
61260,61440
61560,64740
64740,64740
64920,65940
66720,67680
69540,75840
75840,75840
75840,960
960,960
1020,2760
3000,33960
34080,34500
34620,35160
35220,35520
35700,36120
36180,45240
46320,46380
47040,61620
61860,72960
73260,73380
73500,3360
3660,8760
8820,8880
9060,43020
43080,43260
43320,43320
43320,44280
44460,45000
45120,51960
52440,55560
55680,55800
56460,56580
56580,78060
